image_id,class_name,split_A,width,height,laplacian_var,relative_path,path
IC4SD_EUC_002400,Eucalyptus saligna,train,1280,1024,588.9585335391711,Eucalyptus_saligna/3293.Eucalyptus saligna.6/3293.Eucalyptus saligna.6  (154).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.6/3293.Eucalyptus saligna.6  (154).png
IC4SD_EUC_000970,Eucalyptus deglupta,train,1280,1024,589.0223634307564,Eucalyptus_deglupta/3359. Eucalyptus daglupta.9/3359. Eucalyptus daglupta.9 (304).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.9/3359. Eucalyptus daglupta.9 (304).png
IC4SD_EUC_002004,Eucalyptus microcorys,train,1280,1024,589.1119980521412,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.6/Eucalyptus microcorys.3283.6 (153).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.6/Eucalyptus microcorys.3283.6 (153).png
IC4SD_EUC_001023,Eucalyptus diversicolor,train,2560,1920,589.1724340174502,Eucalyptus_diversicolor/3360.Bạch đàn karigum.10/3360.Bạch đàn karigum.10 (313).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.10/3360.Bạch đàn karigum.10 (313).png
IC4SD_EUC_001952,Eucalyptus microcorys,val,1280,1024,589.2336993683691,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.4/Eucalyptus microcorys.3283.4 (110).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.4/Eucalyptus microcorys.3283.4 (110).png
IC4SD_EUC_001978,Eucalyptus microcorys,train,1280,1024,589.3846532627566,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.5/Eucalyptus microcorys.3283.5 (127).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.5/Eucalyptus microcorys.3283.5 (127).png
IC4SD_EUC_000171,Eucalyptus camaldulensis,train,2560,2048,589.3935674344126,Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.6/3358. Eucalyptus camandulensis.6.(141).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.6/3358. Eucalyptus camandulensis.6.(141).png
IC4SD_EUC_000518,Eucalyptus cladocalyx,train,1280,1024,589.7203570482817,Eucalyptus_cladocalyx/3282.Eucalyptus cladocalyx.5/3282.Eucalyptus cladocalyx.5  (101).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_cladocalyx/3282.Eucalyptus cladocalyx.5/3282.Eucalyptus cladocalyx.5  (101).png
IC4SD_EUC_000531,Eucalyptus cladocalyx,train,1280,1024,589.7743201491566,Eucalyptus_cladocalyx/3282.Eucalyptus cladocalyx.5/3282.Eucalyptus cladocalyx.5  (114).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_cladocalyx/3282.Eucalyptus cladocalyx.5/3282.Eucalyptus cladocalyx.5  (114).png
IC4SD_EUC_002166,Eucalyptus saligna,train,1280,1024,589.8625657293084,Eucalyptus_saligna/3293.Eucalyptus saligna.10/3293.Eucalyptus saligna.10  (287).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.10/3293.Eucalyptus saligna.10  (287).png
IC4SD_EUC_000119,Eucalyptus camaldulensis,test,2560,2048,589.9119622185223,Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.4/3358. Eucalyptus camandulensis.4.(83).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.4/3358. Eucalyptus camandulensis.4.(83).png
IC4SD_EUC_000529,Eucalyptus cladocalyx,train,1280,1024,589.989305507745,Eucalyptus_cladocalyx/3282.Eucalyptus cladocalyx.5/3282.Eucalyptus cladocalyx.5  (112).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_cladocalyx/3282.Eucalyptus cladocalyx.5/3282.Eucalyptus cladocalyx.5  (112).png
IC4SD_EUC_000856,Eucalyptus deglupta,train,2560,2048,590.1227266138058,Eucalyptus_deglupta/3359. Eucalyptus daglupta.6/3359. Eucalyptus daglupta.6 (190).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.6/3359. Eucalyptus daglupta.6 (190).png
IC4SD_EUC_000026,Eucalyptus camaldulensis,train,2560,2048,590.1551279231094,Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.1/3358. Eucalyptus camandulensis.1.(9).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.1/3358. Eucalyptus camandulensis.1.(9).png
IC4SD_EUC_002407,Eucalyptus saligna,train,1280,1024,590.6224890578288,Eucalyptus_saligna/3293.Eucalyptus saligna.6/3293.Eucalyptus saligna.6  (161).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.6/3293.Eucalyptus saligna.6  (161).png
IC4SD_EUC_000654,Eucalyptus deglupta,train,2560,2048,591.0224432078628,Eucalyptus_deglupta/3359. Eucalyptus daglupta.1/3359. Eucalyptus daglupta.1 (25).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.1/3359. Eucalyptus daglupta.1 (25).png
IC4SD_EUC_001931,Eucalyptus microcorys,val,1280,1024,591.9063171177286,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.3/Eucalyptus microcorys.3283.3 (80).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.3/Eucalyptus microcorys.3283.3 (80).png
IC4SD_EUC_001611,Eucalyptus grandis,test,1280,1024,592.2012031649328,Eucalyptus_grandis/3284.Eucalyptus grandis.6/3284.Eucalyptus grandis.6  (144).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_grandis/3284.Eucalyptus grandis.6/3284.Eucalyptus grandis.6  (144).png
IC4SD_EUC_002487,Eucalyptus saligna,train,1280,1024,592.5482150121368,Eucalyptus_saligna/3293.Eucalyptus saligna.9/3293.Eucalyptus saligna.9  (241).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.9/3293.Eucalyptus saligna.9  (241).png
IC4SD_EUC_000140,Eucalyptus camaldulensis,test,2560,2048,592.626836462931,Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.5/3358. Eucalyptus camandulensis.5.(110).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.5/3358. Eucalyptus camandulensis.5.(110).png
IC4SD_EUC_000849,Eucalyptus deglupta,train,2560,2048,592.8471494850562,Eucalyptus_deglupta/3359. Eucalyptus daglupta.6/3359. Eucalyptus daglupta.6 (183).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.6/3359. Eucalyptus daglupta.6 (183).png
IC4SD_EUC_000052,Eucalyptus camaldulensis,train,2560,2048,592.9636132211494,Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.10/3358. Eucalyptus camandulensis.10.(284).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.10/3358. Eucalyptus camandulensis.10.(284).png
IC4SD_EUC_001510,Eucalyptus grandis,train,1280,1024,593.0356987312122,Eucalyptus_grandis/3284.Eucalyptus grandis.2/3284.Eucalyptus grandis.2 (43).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_grandis/3284.Eucalyptus grandis.2/3284.Eucalyptus grandis.2 (43).png
IC4SD_EUC_002326,Eucalyptus saligna,test,1280,1024,593.156799809296,Eucalyptus_saligna/3293.Eucalyptus saligna.3/3293.Eucalyptus saligna.3  (80).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.3/3293.Eucalyptus saligna.3  (80).png
IC4SD_EUC_001921,Eucalyptus microcorys,val,1280,1024,593.8001193770327,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.3/Eucalyptus microcorys.3283.3 (70).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.3/Eucalyptus microcorys.3283.3 (70).png
IC4SD_EUC_002331,Eucalyptus saligna,test,1280,1024,594.0921198161436,Eucalyptus_saligna/3293.Eucalyptus saligna.3/3293.Eucalyptus saligna.3  (85).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.3/3293.Eucalyptus saligna.3  (85).png
IC4SD_EUC_002452,Eucalyptus saligna,test,1280,1024,594.1757465820752,Eucalyptus_saligna/3293.Eucalyptus saligna.7/3293.Eucalyptus saligna.7  (206).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.7/3293.Eucalyptus saligna.7  (206).png
IC4SD_EUC_001882,Eucalyptus microcorys,test,1280,1024,594.234577804133,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.2/Eucalyptus microcorys.3283.2 (31).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.2/Eucalyptus microcorys.3283.2 (31).png
IC4SD_EUC_000538,Eucalyptus cladocalyx,train,1280,1024,594.2672594395243,Eucalyptus_cladocalyx/3282.Eucalyptus cladocalyx.5/3282.Eucalyptus cladocalyx.5  (121).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_cladocalyx/3282.Eucalyptus cladocalyx.5/3282.Eucalyptus cladocalyx.5  (121).png
IC4SD_EUC_002018,Eucalyptus microcorys,train,1280,1024,595.0068471537488,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.6/Eucalyptus microcorys.3283.6 (167).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.6/Eucalyptus microcorys.3283.6 (167).png
IC4SD_EUC_002154,Eucalyptus saligna,train,1280,1024,595.348669750107,Eucalyptus_saligna/3293.Eucalyptus saligna.10/3293.Eucalyptus saligna.10  (275).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.10/3293.Eucalyptus saligna.10  (275).png
IC4SD_EUC_000184,Eucalyptus camaldulensis,train,2560,2048,595.4622943603788,Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.6/3358. Eucalyptus camandulensis.6.(154).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.6/3358. Eucalyptus camandulensis.6.(154).png
IC4SD_EUC_000941,Eucalyptus deglupta,train,2560,2048,595.6887417466676,Eucalyptus_deglupta/3359. Eucalyptus daglupta.8/3359. Eucalyptus daglupta.8 (275).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.8/3359. Eucalyptus daglupta.8 (275).png
IC4SD_EUC_002420,Eucalyptus saligna,train,1280,1024,596.2894773289744,Eucalyptus_saligna/3293.Eucalyptus saligna.6/3293.Eucalyptus saligna.6  (174).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.6/3293.Eucalyptus saligna.6  (174).png
IC4SD_EUC_000528,Eucalyptus cladocalyx,train,1280,1024,596.5127570296327,Eucalyptus_cladocalyx/3282.Eucalyptus cladocalyx.5/3282.Eucalyptus cladocalyx.5  (111).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_cladocalyx/3282.Eucalyptus cladocalyx.5/3282.Eucalyptus cladocalyx.5  (111).png
IC4SD_EUC_000525,Eucalyptus cladocalyx,train,1280,1024,596.9843296267073,Eucalyptus_cladocalyx/3282.Eucalyptus cladocalyx.5/3282.Eucalyptus cladocalyx.5  (108).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_cladocalyx/3282.Eucalyptus cladocalyx.5/3282.Eucalyptus cladocalyx.5  (108).png
IC4SD_EUC_001982,Eucalyptus microcorys,train,1280,1024,597.1025735469059,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.5/Eucalyptus microcorys.3283.5 (131).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.5/Eucalyptus microcorys.3283.5 (131).png
IC4SD_EUC_000005,Eucalyptus camaldulensis,train,2560,2048,597.1223770031917,Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.1/3358. Eucalyptus camandulensis.1.(13).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.1/3358. Eucalyptus camandulensis.1.(13).png
IC4SD_EUC_002372,Eucalyptus saligna,train,1280,1024,597.2793970304735,Eucalyptus_saligna/3293.Eucalyptus saligna.5/3293.Eucalyptus saligna.5  (126).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.5/3293.Eucalyptus saligna.5  (126).png
IC4SD_EUC_000089,Eucalyptus camaldulensis,train,2560,2048,597.4227090850263,Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.3/3358. Eucalyptus camandulensis.3.(59).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.3/3358. Eucalyptus camandulensis.3.(59).png
IC4SD_EUC_002394,Eucalyptus saligna,train,1280,1024,598.2196134637293,Eucalyptus_saligna/3293.Eucalyptus saligna.5/3293.Eucalyptus saligna.5  (148).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.5/3293.Eucalyptus saligna.5  (148).png
IC4SD_EUC_002116,Eucalyptus saligna,train,1280,1024,598.5123970876841,Eucalyptus_saligna/3293.Eucalyptus saligna.1/3293.Eucalyptus saligna.1  (1).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.1/3293.Eucalyptus saligna.1  (1).png
IC4SD_EUC_002101,Eucalyptus microcorys,train,1280,1024,598.8584778423218,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.9/Eucalyptus microcorys.3283.9 (250).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.9/Eucalyptus microcorys.3283.9 (250).png
IC4SD_EUC_001723,Eucalyptus microcorys,train,1280,1024,598.9646842434341,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.1/Eucalyptus microcorys.3283.1 (12).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.1/Eucalyptus microcorys.3283.1 (12).png
IC4SD_EUC_002426,Eucalyptus saligna,test,1280,1024,599.0911635780172,Eucalyptus_saligna/3293.Eucalyptus saligna.7/3293.Eucalyptus saligna.7  (180).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.7/3293.Eucalyptus saligna.7  (180).png
IC4SD_EUC_002454,Eucalyptus saligna,test,1280,1024,599.3660974373054,Eucalyptus_saligna/3293.Eucalyptus saligna.7/3293.Eucalyptus saligna.7  (208).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.7/3293.Eucalyptus saligna.7  (208).png
IC4SD_EUC_000250,Eucalyptus camaldulensis,val,2560,2048,599.5422686227784,Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.8/3358. Eucalyptus camandulensis.8.(220).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.8/3358. Eucalyptus camandulensis.8.(220).png
IC4SD_EUC_002419,Eucalyptus saligna,train,1280,1024,599.8738706555862,Eucalyptus_saligna/3293.Eucalyptus saligna.6/3293.Eucalyptus saligna.6  (173).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.6/3293.Eucalyptus saligna.6  (173).png
IC4SD_EUC_000069,Eucalyptus camaldulensis,train,2560,2048,600.0889026628294,Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.2/3358. Eucalyptus camandulensis.2.(39).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.2/3358. Eucalyptus camandulensis.2.(39).png
IC4SD_EUC_002292,Eucalyptus saligna,train,1280,1024,600.3463834762995,Eucalyptus_saligna/3293.Eucalyptus saligna.2/3293.Eucalyptus saligna.2  (46).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.2/3293.Eucalyptus saligna.2  (46).png
IC4SD_EUC_002680,Syzygium hemisphericum,val,1280,1024,600.3791531799845,Syzygium_hemisphericum/3297.Syzygium_hemisphericum.2/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (32).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Syzygium_hemisphericum/3297.Syzygium_hemisphericum.2/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (32).png
IC4SD_EUC_002324,Eucalyptus saligna,test,1280,1024,600.4962415317068,Eucalyptus_saligna/3293.Eucalyptus saligna.3/3293.Eucalyptus saligna.3  (78).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.3/3293.Eucalyptus saligna.3  (78).png
IC4SD_EUC_002432,Eucalyptus saligna,test,1280,1024,600.5149918369262,Eucalyptus_saligna/3293.Eucalyptus saligna.7/3293.Eucalyptus saligna.7  (186).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.7/3293.Eucalyptus saligna.7  (186).png
IC4SD_EUC_000893,Eucalyptus deglupta,train,2560,2048,600.731807663839,Eucalyptus_deglupta/3359. Eucalyptus daglupta.7/3359. Eucalyptus daglupta.7 (227).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.7/3359. Eucalyptus daglupta.7 (227).png
IC4SD_EUC_000172,Eucalyptus camaldulensis,train,2560,2048,600.962606126727,Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.6/3358. Eucalyptus camandulensis.6.(142).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.6/3358. Eucalyptus camandulensis.6.(142).png
IC4SD_EUC_002001,Eucalyptus microcorys,train,1280,1024,601.5046587219007,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.6/Eucalyptus microcorys.3283.6 (150).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.6/Eucalyptus microcorys.3283.6 (150).png
IC4SD_EUC_000154,Eucalyptus camaldulensis,test,2560,2048,602.2649110804597,Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.5/3358. Eucalyptus camandulensis.5.(124).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.5/3358. Eucalyptus camandulensis.5.(124).png
IC4SD_EUC_002421,Eucalyptus saligna,train,1280,1024,602.3888212161602,Eucalyptus_saligna/3293.Eucalyptus saligna.6/3293.Eucalyptus saligna.6  (175).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.6/3293.Eucalyptus saligna.6  (175).png
IC4SD_EUC_001911,Eucalyptus microcorys,test,1280,1024,602.844254944517,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.2/Eucalyptus microcorys.3283.2 (60).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.2/Eucalyptus microcorys.3283.2 (60).png
IC4SD_EUC_000179,Eucalyptus camaldulensis,train,2560,2048,603.2302566373821,Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.6/3358. Eucalyptus camandulensis.6.(149).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_camaldulensis/3358. Eucalyptus camandulensis.6/3358. Eucalyptus camandulensis.6.(149).png
IC4SD_EUC_000527,Eucalyptus cladocalyx,train,1280,1024,603.5640716156214,Eucalyptus_cladocalyx/3282.Eucalyptus cladocalyx.5/3282.Eucalyptus cladocalyx.5  (110).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_cladocalyx/3282.Eucalyptus cladocalyx.5/3282.Eucalyptus cladocalyx.5  (110).png
IC4SD_EUC_002308,Eucalyptus saligna,test,1280,1024,603.7681880866935,Eucalyptus_saligna/3293.Eucalyptus saligna.3/3293.Eucalyptus saligna.3  (62).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.3/3293.Eucalyptus saligna.3  (62).png
IC4SD_EUC_002458,Eucalyptus saligna,val,1280,1024,603.7971719237952,Eucalyptus_saligna/3293.Eucalyptus saligna.8/3293.Eucalyptus saligna.8  (212).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.8/3293.Eucalyptus saligna.8  (212).png
IC4SD_EUC_001745,Eucalyptus microcorys,train,1280,1024,603.9179679117586,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.1/Eucalyptus microcorys.3283.1 (5).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.1/Eucalyptus microcorys.3283.1 (5).png
IC4SD_EUC_001612,Eucalyptus grandis,test,1280,1024,605.0862247125157,Eucalyptus_grandis/3284.Eucalyptus grandis.6/3284.Eucalyptus grandis.6  (145).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_grandis/3284.Eucalyptus grandis.6/3284.Eucalyptus grandis.6  (145).png
IC4SD_EUC_002136,Eucalyptus saligna,train,1280,1024,605.3688494383871,Eucalyptus_saligna/3293.Eucalyptus saligna.1/3293.Eucalyptus saligna.1  (28).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.1/3293.Eucalyptus saligna.1  (28).png
IC4SD_EUC_002095,Eucalyptus microcorys,train,1280,1024,605.3910304614031,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.9/Eucalyptus microcorys.3283.9 (244).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.9/Eucalyptus microcorys.3283.9 (244).png
IC4SD_EUC_002375,Eucalyptus saligna,train,1280,1024,605.4881165764367,Eucalyptus_saligna/3293.Eucalyptus saligna.5/3293.Eucalyptus saligna.5  (129).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_saligna/3293.Eucalyptus saligna.5/3293.Eucalyptus saligna.5  (129).png
IC4SD_EUC_002615,Syzygium hemisphericum,train,1280,1024,605.6882781435079,Syzygium_hemisphericum/3297.Syzygium_hemisphericum.11/Syzygium_hemisphericum.11.indoor.44.png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Syzygium_hemisphericum/3297.Syzygium_hemisphericum.11/Syzygium_hemisphericum.11.indoor.44.png
IC4SD_EUC_001506,Eucalyptus grandis,train,1280,1024,605.7879966511733,Eucalyptus_grandis/3284.Eucalyptus grandis.2/3284.Eucalyptus grandis.2 (39).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_grandis/3284.Eucalyptus grandis.2/3284.Eucalyptus grandis.2 (39).png
